genre,color,top,left,font_size,run_date
quartetto d'archi,"rgb(56, 163, 86)",15899px,448px,100%,20211202
american romanticism,"rgb(55, 147, 165)",19030px,484px,100%,20211202
rap napoletano,"rgb(169, 132, 20)",7677px,934px,104%,20211202
dutch indie,"rgb(145, 137, 34)",9958px,552px,102%,20211202
pop argentino,"rgb(170, 139, 5)",5202px,827px,105%,20211202
euskal rock,"rgb(173, 124, 19)",8346px,539px,101%,20211202
ok indie,"rgb(148, 134, 38)",10136px,543px,100%,20211202
ambient worship,"rgb(90, 158, 151)",12727px,258px,103%,20211202
italian rockabilly,"rgb(190, 115, 47)",9562px,737px,100%,20211202
rochester mn indie,"rgb(151, 130, 57)",10020px,488px,101%,20211202
funk melody,"rgb(194, 125, 8)",2624px,1059px,101%,20211202
dutch blues,"rgb(153, 129, 33)",11326px,588px,100%,20211202
classic finnish pop,"rgb(123, 142, 6)",12638px,720px,101%,20211202
denver indie,"rgb(156, 134, 49)",10204px,479px,100%,20211202
british children's music,"rgb(123, 140, 17)",10696px,1070px,101%,20211202
charlotte nc indie,"rgb(168, 125, 41)",9040px,450px,100%,20211202
american early music,"rgb(29, 163, 50)",19464px,307px,100%,20211202
russian alternative rock,"rgb(178, 116, 36)",7468px,490px,101%,20211202
instrumental stoner rock,"rgb(171, 123, 158)",11041px,314px,100%,20211202
modern alternative pop,"rgb(143, 144, 14)",6880px,789px,104%,20211202
musica feirense,"rgb(164, 141, 11)",7829px,945px,100%,20211202
maine hip hop,"rgb(168, 132, 34)",6505px,965px,100%,20211202
noel quebecois,"rgb(122, 145, 9)",13806px,523px,100%,20211202
via,"rgb(131, 133, 9)",12452px,620px,100%,20211202
chicha,"rgb(174, 141, 33)",9723px,992px,102%,20211202
zenonesque,"rgb(177, 144, 192)",937px,1201px,100%,20211202
pinoy praise,"rgb(117, 150, 11)",11600px,463px,100%,20211202
tone,"rgb(39, 171, 214)",17327px,140px,101%,20211202
smooth soul,"rgb(149, 138, 24)",5021px,965px,100%,20211202
persian neo-traditional,"rgb(78, 160, 153)",16996px,534px,100%,20211202
vocal ensemble,"rgb(34, 165, 24)",19476px,244px,100%,20211202
mundart,"rgb(163, 131, 11)",7640px,858px,101%,20211202
christian afrobeat,"rgb(172, 136, 6)",6269px,920px,100%,20211202
ryukoka,"rgb(73, 161, 18)",18278px,564px,100%,20211202
isle of wight indie,"rgb(148, 130, 43)",9798px,530px,100%,20211202
classic hardstyle,"rgb(229, 101, 70)",2181px,614px,103%,20211202
pittsburgh indie,"rgb(160, 126, 46)",10743px,461px,101%,20211202
czech rock,"rgb(161, 127, 13)",10035px,609px,102%,20211202
pops orchestra,"rgb(76, 147, 146)",16269px,314px,100%,20211202
suomi rock,"rgb(170, 125, 15)",8182px,622px,103%,20211202
malaysian pop,"rgb(157, 137, 10)",7603px,569px,103%,20211202
duluth indie,"rgb(128, 139, 48)",13167px,492px,100%,20211202
korean singer-songwriter,"rgb(112, 154, 25)",12665px,614px,101%,20211202
techno kayo,"rgb(154, 134, 31)",6781px,775px,101%,20211202
vietnamese hip hop,"rgb(159, 141, 12)",9475px,1020px,102%,20211202
opm,"rgb(125, 149, 14)",10399px,596px,108%,20211202
finnish psychedelic rock,"rgb(169, 121, 123)",10905px,255px,100%,20211202
dutch indie rock,"rgb(166, 128, 49)",8010px,432px,101%,20211202
healing,"rgb(116, 63, 156)",14657px,216px,102%,20211202
nz indie,"rgb(155, 132, 62)",9588px,463px,101%,20211202
irish indie,"rgb(122, 149, 46)",11301px,527px,101%,20211202
dutch idol pop,"rgb(147, 147, 5)",7789px,757px,100%,20211202
concurso de talentos argentino,"rgb(153, 140, 4)",8898px,631px,102%,20211202
nu-cumbia,"rgb(171, 143, 62)",4519px,1065px,103%,20211202
thai pop,"rgb(154, 141, 12)",6390px,735px,104%,20211202
papuri,"rgb(122, 148, 16)",11311px,477px,101%,20211202
taiwan hip hop,"rgb(172, 132, 8)",4834px,1015px,101%,20211202
garage house,"rgb(194, 123, 114)",846px,1239px,101%,20211202
cartoon,"rgb(117, 130, 6)",10810px,1227px,103%,20211202
folklore uruguayo,"rgb(119, 144, 9)",15793px,978px,100%,20211202
italian progressive metal,"rgb(199, 109, 58)",6843px,264px,100%,20211202
taiwan punk,"rgb(209, 105, 19)",4043px,328px,100%,20211202
italian stoner rock,"rgb(185, 111, 130)",9933px,193px,100%,20211202
chaabi algerien,"rgb(136, 136, 37)",16322px,737px,100%,20211202
umea hardcore,"rgb(221, 74, 53)",10142px,279px,100%,20211202
forest black metal,"rgb(187, 73, 177)",10301px,61px,100%,20211202
puerto rican metal,"rgb(214, 86, 66)",9322px,231px,100%,20211202
italian mezzo-soprano,"rgb(49, 152, 19)",20261px,422px,100%,20211202
vintage classical singing,"rgb(46, 161, 24)",20431px,382px,100%,20211202
tololoche,"rgb(164, 139, 1)",11910px,1063px,101%,20211202
christian thrash metal,"rgb(218, 87, 62)",8566px,328px,100%,20211202
italian modern prog,"rgb(129, 143, 84)",10967px,262px,100%,20211202
soukous,"rgb(180, 129, 16)",10834px,961px,100%,20211202
progressive metal,"rgb(184, 113, 51)",7493px,262px,104%,20211202
power thrash,"rgb(226, 80, 56)",6478px,260px,100%,20211202
us power metal,"rgb(211, 88, 38)",8526px,271px,101%,20211202
long island punk,"rgb(219, 85, 32)",9175px,281px,100%,20211202
russian folk metal,"rgb(207, 106, 69)",5366px,218px,100%,20211202
metal gotico,"rgb(192, 116, 41)",7002px,282px,100%,20211202
slavic folk metal,"rgb(207, 107, 53)",5911px,218px,100%,20211202
finnish contemporary classical,"rgb(30, 152, 128)",19597px,202px,100%,20211202
japanese pop punk,"rgb(228, 85, 21)",5539px,264px,101%,20211202
kaseko,"rgb(178, 128, 13)",11895px,953px,100%,20211202
progressive death metal,"rgb(207, 95, 112)",9371px,200px,101%,20211202
protest folk,"rgb(63, 150, 36)",18872px,1094px,100%,20211202
oromo pop,"rgb(176, 134, 4)",6281px,949px,100%,20211202
hard minimal techno,"rgb(184, 141, 197)",568px,1479px,100%,20211202
cifteli,"rgb(171, 129, 4)",12210px,775px,100%,20211202
western ny metal,"rgb(229, 67, 95)",8247px,196px,100%,20211202
italian black metal,"rgb(209, 77, 125)",8206px,112px,100%,20211202
hoerspiel,"rgb(96, 101, 0)",14551px,1315px,110%,20211202
lullaby,"rgb(45, 152, 150)",15767px,523px,104%,20211202
korean traditional,"rgb(59, 153, 125)",17682px,951px,100%,20211202
halloween,"rgb(111, 114, 133)",11262px,448px,101%,20211202
japanese electronic,"rgb(168, 140, 186)",1932px,1129px,100%,20211202
icelandic electronic,"rgb(146, 144, 143)",4242px,842px,100%,20211202
chinese electronic,"rgb(163, 140, 151)",3899px,883px,100%,20211202
indonesian experimental,"rgb(136, 128, 166)",13204px,392px,100%,20211202
ambient trance,"rgb(155, 140, 194)",3844px,692px,100%,20211202
ringtone,"rgb(108, 119, 81)",8446px,829px,100%,20211202
cathedral choir,"rgb(33, 152, 60)",19917px,84px,100%,20211202
symphonic melodic death metal,"rgb(224, 87, 84)",4280px,129px,100%,20211202
italian contemporary classical,"rgb(26, 154, 119)",19585px,396px,100%,20211202
violin,"rgb(42, 163, 101)",19500px,448px,100%,20211202
beat poetry,"rgb(71, 123, 23)",17233px,1011px,100%,20211202
chinderlieder,"rgb(113, 133, 8)",12663px,1125px,101%,20211202
jazz trombone,"rgb(86, 132, 112)",17615px,863px,101%,20211202
mazandarani folk,"rgb(90, 154, 28)",17247px,785px,100%,20211202
vocal trance,"rgb(199, 128, 71)",2167px,593px,100%,20211202
gwoka,"rgb(174, 114, 52)",12143px,1031px,100%,20211202
belgian contemporary classical,"rgb(50, 158, 161)",18841px,420px,100%,20211202
musica valenciana,"rgb(129, 138, 24)",12379px,800px,100%,20211202
trad quebecois,"rgb(162, 133, 34)",11575px,829px,100%,20211202
musica mato-grossense,"rgb(147, 132, 45)",11191px,640px,100%,20211202
german punk rock,"rgb(208, 102, 14)",5402px,424px,101%,20211202
boston rock,"rgb(174, 114, 37)",9773px,408px,103%,20211202
eurovision,"rgb(171, 135, 10)",5503px,680px,104%,20211202
power blues-rock,"rgb(176, 122, 35)",9996px,583px,100%,20211202
british blues,"rgb(162, 119, 36)",10844px,586px,103%,20211202
post-rock latinoamericano,"rgb(150, 139, 175)",10350px,290px,100%,20211202
indie extremena,"rgb(189, 118, 13)",5975px,541px,101%,20211202
flute rock,"rgb(135, 132, 69)",12068px,440px,101%,20211202
kannada hip hop,"rgb(166, 141, 4)",8103px,1022px,100%,20211202
pinoy indie,"rgb(146, 140, 28)",8637px,614px,102%,20211202
gospel,"rgb(130, 130, 6)",13388px,552px,103%,20211202
poznan indie,"rgb(179, 121, 49)",7100px,477px,100%,20211202
indie siciliano,"rgb(136, 143, 30)",10172px,662px,100%,20211202
melancholia,"rgb(114, 145, 52)",12501px,473px,107%,20211202
norsk lovsang,"rgb(128, 145, 14)",9909px,442px,100%,20211202
musica mocambicana,"rgb(168, 136, 28)",9086px,971px,100%,20211202
cymraeg,"rgb(113, 148, 19)",13142px,631px,100%,20211202
taiwan graduation song,"rgb(101, 155, 15)",13462px,552px,100%,20211202
city pop,"rgb(165, 136, 24)",5628px,796px,102%,20211202
wellington indie,"rgb(143, 139, 67)",11103px,465px,100%,20211202
lagu aceh,"rgb(150, 151, 7)",9065px,761px,100%,20211202
russian shoegaze,"rgb(174, 123, 137)",7616px,264px,100%,20211202
modern funk,"rgb(172, 123, 76)",6929px,984px,102%,20211202
latin afrobeat,"rgb(181, 128, 76)",6332px,971px,102%,20211202
afrobeat,"rgb(170, 127, 89)",9925px,1035px,102%,20211202
singaporean hip hop,"rgb(148, 144, 9)",7285px,1048px,100%,20211202
pop soul,"rgb(132, 145, 11)",9077px,787px,109%,20211202
grupera,"rgb(155, 144, 5)",8752px,932px,107%,20211202
viral trap,"rgb(159, 143, 26)",4532px,1074px,101%,20211202
lagu sunda,"rgb(142, 150, 24)",6837px,789px,100%,20211202
rap boricua,"rgb(170, 131, 21)",10119px,1083px,101%,20211202
shoegaze,"rgb(165, 124, 122)",7271px,234px,104%,20211202
high-tech minimal,"rgb(175, 145, 200)",753px,1360px,101%,20211202
jazz blues,"rgb(79, 143, 24)",17498px,871px,104%,20211202
rap euskera,"rgb(164, 117, 7)",11352px,1072px,100%,20211202
irish classical,"rgb(33, 160, 131)",19789px,328px,100%,20211202
deathstep,"rgb(219, 117, 87)",3714px,622px,101%,20211202
uwielbienie,"rgb(112, 150, 11)",13351px,552px,100%,20211202
blues band,"rgb(155, 128, 68)",9214px,893px,100%,20211202
velha guarda,"rgb(113, 143, 34)",15212px,822px,102%,20211202
bangalore indie,"rgb(146, 142, 60)",8465px,653px,100%,20211202
skansk musik,"rgb(172, 126, 10)",7579px,732px,101%,20211202
classical,"rgb(36, 160, 144)",19682px,386px,109%,20211202
turkish classical performance,"rgb(37, 159, 172)",19415px,539px,100%,20211202
yoruba worship,"rgb(177, 123, 12)",10094px,856px,100%,20211202
japanese worship,"rgb(113, 153, 37)",12576px,494px,100%,20211202
german jazz,"rgb(88, 150, 144)",15926px,742px,100%,20211202
kindie rock,"rgb(122, 139, 7)",11922px,1018px,101%,20211202
soul blues,"rgb(114, 132, 18)",14940px,856px,103%,20211202
beach music,"rgb(145, 128, 14)",10859px,757px,100%,20211202
belarusian rock,"rgb(188, 118, 19)",5898px,591px,101%,20211202
hungarian punk,"rgb(221, 90, 24)",5141px,465px,100%,20211202
australian alternative rock,"rgb(176, 120, 29)",8911px,454px,103%,20211202
german indie rock,"rgb(175, 126, 37)",5914px,475px,100%,20211202
german alternative rock,"rgb(198, 112, 22)",4493px,440px,102%,20211202
polish pop,"rgb(164, 135, 12)",6221px,701px,105%,20211202
nhac thieu nhi,"rgb(156, 136, 14)",6368px,951px,100%,20211202
jazz funk,"rgb(121, 136, 87)",13831px,877px,104%,20211202
small room,"rgb(119, 145, 69)",13142px,523px,103%,20211202
teen pop,"rgb(155, 144, 2)",5850px,822px,102%,20211202
stomp pop,"rgb(170, 127, 41)",7112px,469px,102%,20211202
turkish pop,"rgb(154, 136, 15)",8690px,695px,109%,20211202
wu fam,"rgb(180, 115, 17)",8568px,999px,100%,20211202
underground rap,"rgb(182, 118, 25)",9737px,1016px,102%,20211202
trap pesado,"rgb(136, 154, 7)",4295px,1187px,102%,20211202
raw black metal,"rgb(198, 60, 151)",9896px,124px,100%,20211202
louvor icm,"rgb(106, 158, 38)",12043px,402px,100%,20211202
canadian old school hip hop,"rgb(179, 117, 14)",8140px,1054px,101%,20211202
brit funk,"rgb(180, 120, 56)",4440px,953px,101%,20211202
latin funk,"rgb(174, 124, 38)",6941px,992px,101%,20211202
rap portuense,"rgb(161, 133, 30)",6679px,1041px,100%,20211202
deep minimal techno,"rgb(189, 141, 206)",304px,1375px,101%,20211202
21st century classical,"rgb(37, 153, 120)",18902px,301px,100%,20211202
irish ballad,"rgb(55, 160, 11)",19106px,488px,100%,20211202
bard,"rgb(93, 145, 14)",15661px,891px,101%,20211202
classical performance,"rgb(42, 154, 129)",19386px,376px,101%,20211202
british jazz,"rgb(107, 138, 120)",15145px,740px,101%,20211202
uplifting trance,"rgb(213, 123, 131)",1626px,588px,104%,20211202
musica lombarda,"rgb(120, 141, 7)",13107px,831px,100%,20211202
mantra,"rgb(121, 145, 7)",12764px,846px,100%,20211202
anime piano,"rgb(80, 163, 193)",14448px,576px,101%,20211202
hawaiian,"rgb(90, 161, 56)",14398px,680px,101%,20211202
indie hidalguense,"rgb(136, 145, 24)",8576px,686px,100%,20211202
austrian orchestra,"rgb(53, 148, 130)",19349px,370px,100%,20211202
irish pop,"rgb(133, 148, 19)",9450px,614px,104%,20211202
turkish modern jazz,"rgb(115, 145, 87)",13327px,725px,101%,20211202
korean indie folk,"rgb(86, 164, 43)",13917px,742px,100%,20211202
rock quebecois,"rgb(177, 119, 27)",9077px,488px,101%,20211202
eugene indie,"rgb(162, 124, 45)",10844px,492px,101%,20211202
finnish worship,"rgb(140, 141, 12)",8285px,606px,100%,20211202
cuban alternative,"rgb(157, 134, 27)",11116px,1007px,101%,20211202
finnish pop,"rgb(164, 133, 7)",6490px,695px,104%,20211202
classic nz pop,"rgb(146, 132, 23)",9799px,686px,100%,20211202
progressive alternative,"rgb(185, 120, 41)",6553px,364px,100%,20211202
kosovan pop,"rgb(173, 132, 9)",5703px,936px,102%,20211202
aggrotech,"rgb(219, 105, 105)",1242px,569px,101%,20211202
belgian pop,"rgb(151, 142, 22)",6181px,794px,103%,20211202
brazilian boogie,"rgb(157, 131, 58)",9648px,912px,101%,20211202
australian rock,"rgb(170, 123, 17)",8798px,581px,106%,20211202
bubblegum dance,"rgb(208, 120, 28)",1652px,879px,106%,20211202
brazilian indie rock,"rgb(158, 132, 58)",9995px,436px,100%,20211202
starogradska,"rgb(125, 146, 13)",14842px,490px,100%,20211202
power pop,"rgb(178, 114, 25)",9575px,467px,104%,20211202
rap metal,"rgb(217, 92, 26)",5194px,452px,110%,20211202
album rock,"rgb(174, 112, 29)",10780px,469px,119%,20211202
south dakota indie,"rgb(158, 128, 48)",8514px,412px,100%,20211202
baroque ensemble,"rgb(36, 161, 62)",18555px,394px,100%,20211202
russian pop,"rgb(183, 132, 9)",3687px,846px,107%,20211202
el paso indie,"rgb(183, 117, 71)",8847px,362px,102%,20211202
candomble,"rgb(125, 130, 57)",14769px,976px,100%,20211202
arab pop,"rgb(167, 128, 9)",8055px,754px,103%,20211202
surinamese pop,"rgb(156, 139, 11)",11042px,1013px,100%,20211202
afrofuturismo brasileiro,"rgb(178, 131, 37)",5728px,1043px,102%,20211202
ragga jungle,"rgb(211, 129, 64)",2286px,1085px,100%,20211202
thai trap,"rgb(151, 148, 10)",5813px,1083px,101%,20211202
karadeniz pop,"rgb(168, 131, 8)",9021px,798px,101%,20211202
j-reggae,"rgb(192, 130, 14)",4702px,994px,101%,20211202
taiwan pop,"rgb(144, 143, 8)",8428px,591px,105%,20211202
uk drill,"rgb(158, 136, 9)",7682px,1150px,105%,20211202
britpop,"rgb(180, 120, 32)",6650px,366px,106%,20211202
dreamgaze,"rgb(169, 125, 137)",6713px,202px,100%,20211202
indie hip hop,"rgb(151, 140, 7)",9813px,1043px,103%,20211202
guyanese pop,"rgb(140, 141, 54)",7397px,1098px,100%,20211202
dunedin sound,"rgb(163, 123, 96)",10069px,380px,100%,20211202
hardcore hip hop,"rgb(180, 114, 13)",8340px,1094px,109%,20211202
rap,"rgb(171, 129, 5)",5523px,1091px,139%,20211202
trio batak,"rgb(161, 142, 6)",5587px,532px,100%,20211202
cumbia andina mexicana,"rgb(161, 148, 13)",9575px,1024px,101%,20211202
abstract idm,"rgb(152, 134, 168)",6540px,611px,100%,20211202
german techno,"rgb(189, 132, 137)",1372px,1057px,106%,20211202
dub punk,"rgb(189, 113, 47)",5738px,822px,100%,20211202
australian jazz,"rgb(77, 154, 128)",16586px,791px,100%,20211202
german renaissance,"rgb(29, 164, 87)",19682px,253px,100%,20211202
jazz rock,"rgb(150, 114, 66)",13327px,548px,101%,20211202
chinese worship,"rgb(105, 154, 33)",13130px,446px,100%,20211202
karneval,"rgb(186, 113, 5)",6626px,791px,101%,20211202
radio symphony,"rgb(42, 153, 154)",19252px,297px,100%,20211202
swedish pop,"rgb(162, 136, 11)",6716px,677px,110%,20211202
indonesian jazz,"rgb(127, 146, 55)",11167px,773px,103%,20211202
norwegian pop,"rgb(141, 143, 12)",9102px,646px,106%,20211202
folklore panameno,"rgb(168, 128, 23)",13856px,953px,100%,20211202
stl indie,"rgb(162, 128, 25)",9663px,525px,100%,20211202
cantautora argentina,"rgb(108, 154, 13)",12740px,816px,100%,20211202
bohol indie,"rgb(151, 138, 14)",7689px,591px,100%,20211202
zambian pop,"rgb(175, 136, 6)",6978px,943px,100%,20211202
frankfurt indie,"rgb(190, 115, 41)",6117px,414px,100%,20211202
kc indie,"rgb(165, 125, 43)",9260px,479px,101%,20211202
tropicalia,"rgb(131, 139, 14)",12638px,865px,103%,20211202
jazzy dnb,"rgb(217, 138, 180)",938px,1125px,100%,20211202
brazilian soul,"rgb(156, 130, 19)",9239px,896px,101%,20211202
turkmen pop,"rgb(151, 139, 14)",9339px,764px,100%,20211202
modern alternative rock,"rgb(191, 116, 25)",5366px,406px,114%,20211202
trombone brasileiro,"rgb(119, 145, 160)",14607px,980px,100%,20211202
alte,"rgb(146, 145, 16)",8519px,999px,102%,20211202
russian hip hop,"rgb(172, 134, 10)",7791px,988px,110%,20211202
detroit rock,"rgb(194, 97, 43)",10819px,392px,103%,20211202
polish alternative rock,"rgb(181, 121, 29)",6294px,486px,101%,20211202
gengetone,"rgb(172, 140, 7)",8378px,1085px,100%,20211202
korean r&b,"rgb(156, 143, 24)",7942px,930px,105%,20211202
atmospheric post-metal,"rgb(168, 116, 161)",10240px,213px,100%,20211202
powwow,"rgb(131, 99, 92)",11179px,829px,100%,20211202
rune folk,"rgb(120, 143, 104)",10620px,320px,102%,20211202
tejano,"rgb(157, 141, 8)",9228px,1018px,105%,20211202
tagalog rap,"rgb(144, 147, 6)",7702px,1039px,103%,20211202
garage pop,"rgb(207, 88, 83)",9872px,301px,101%,20211202
bayerischer rap,"rgb(165, 130, 27)",7273px,1116px,101%,20211202
queens hip hop,"rgb(182, 115, 8)",8532px,1070px,107%,20211202
west coast rap,"rgb(173, 122, 7)",4863px,1162px,109%,20211202
icelandic classical,"rgb(41, 161, 169)",17538px,292px,101%,20211202
acoustic rock,"rgb(138, 139, 65)",13007px,637px,101%,20211202
grand rapids indie,"rgb(165, 126, 43)",10230px,516px,100%,20211202
russian romanticism,"rgb(35, 156, 181)",19875px,335px,102%,20211202
leicester indie,"rgb(173, 124, 39)",6819px,436px,101%,20211202
french baroque,"rgb(43, 159, 106)",18500px,339px,100%,20211202
dutch prog,"rgb(148, 134, 56)",11673px,505px,100%,20211202
sunnlensk tonlist,"rgb(131, 145, 30)",9202px,704px,100%,20211202
australian thrash metal,"rgb(229, 75, 74)",8979px,275px,100%,20211202
garage rock revival,"rgb(200, 103, 33)",8096px,364px,102%,20211202
knoxville indie,"rgb(169, 122, 31)",9712px,477px,100%,20211202
west yorkshire indie,"rgb(189, 110, 26)",8795px,349px,100%,20211202
chinese indie,"rgb(135, 143, 26)",9214px,564px,103%,20211202
atlanta indie,"rgb(171, 122, 62)",9371px,426px,101%,20211202
palestinian alternative,"rgb(130, 142, 25)",11104px,839px,100%,20211202
ny roots,"rgb(155, 134, 33)",10785px,747px,100%,20211202
jordanian pop,"rgb(168, 130, 14)",8132px,771px,100%,20211202
trap cristao,"rgb(163, 139, 6)",6978px,1043px,100%,20211202
faroese indie,"rgb(111, 152, 27)",12044px,521px,100%,20211202
aberdeen indie,"rgb(161, 128, 39)",9749px,394px,100%,20211202
malian traditional,"rgb(145, 132, 87)",14868px,1100px,100%,20211202
afrikaans,"rgb(145, 142, 8)",7701px,662px,101%,20211202
fussball,"rgb(200, 101, 46)",6043px,543px,100%,20211202
classic malaysian pop,"rgb(152, 136, 12)",9053px,552px,101%,20211202
pop rock brasileiro,"rgb(188, 123, 8)",5677px,574px,104%,20211202
boston hip hop,"rgb(170, 130, 16)",9611px,996px,103%,20211202
atl hip hop,"rgb(163, 141, 4)",4005px,1056px,114%,20211202
namibian pop,"rgb(173, 135, 20)",4884px,1061px,100%,20211202
chill r&b,"rgb(127, 152, 11)",8898px,908px,111%,20211202
yakuza,"rgb(229, 85, 145)",2458px,245px,100%,20211202
indonesian lo-fi pop,"rgb(86, 164, 16)",13733px,727px,101%,20211202
greek underground rap,"rgb(175, 129, 16)",8090px,1018px,101%,20211202
san diego rap,"rgb(166, 130, 3)",7547px,1101px,101%,20211202
deep deep house,"rgb(172, 142, 200)",515px,1392px,100%,20211202
kuduro,"rgb(180, 141, 122)",1758px,1296px,100%,20211202
german contemporary classical,"rgb(30, 144, 103)",18965px,372px,100%,20211202
dutch cabaret,"rgb(117, 117, 4)",14989px,918px,102%,20211202
hindustani instrumental,"rgb(112, 141, 144)",16930px,740px,100%,20211202
