genre,color,top,left,font_size,run_date
cello,"rgb(86, 154, 139)",14313px,376px,101%,20211201
indie poblano,"rgb(161, 127, 61)",8453px,525px,100%,20211201
estonian indie,"rgb(143, 140, 87)",9550px,477px,100%,20211201
transpop,"rgb(153, 137, 37)",7458px,720px,102%,20211201
minimal dubstep,"rgb(174, 140, 157)",2336px,1026px,100%,20211201
mongolian pop,"rgb(165, 136, 27)",5347px,871px,100%,20211201
musica rapa nui,"rgb(120, 152, 63)",11710px,787px,100%,20211201
classic bulgarian pop,"rgb(155, 137, 35)",7542px,742px,100%,20211201
indian techno,"rgb(185, 142, 204)",706px,1272px,100%,20211201
lagu karo,"rgb(167, 144, 12)",6001px,709px,100%,20211201
bases de freestyle,"rgb(153, 147, 130)",3938px,1208px,102%,20211201
caucasian folk,"rgb(82, 155, 76)",17036px,440px,100%,20211201
steel guitar,"rgb(104, 148, 126)",13868px,869px,100%,20211201
police band,"rgb(131, 119, 144)",14313px,264px,100%,20211201
kawaii future bass,"rgb(203, 125, 82)",2498px,745px,102%,20211201
anthem,"rgb(81, 145, 185)",15476px,452px,100%,20211201
abstract hip hop,"rgb(173, 121, 48)",7086px,900px,102%,20211201
rock alagoano,"rgb(186, 122, 26)",6026px,525px,100%,20211201
new weird america,"rgb(113, 138, 99)",14275px,471px,101%,20211201
art punk,"rgb(185, 99, 60)",9187px,548px,102%,20211201
light music,"rgb(66, 149, 169)",17961px,343px,100%,20211201
musica infantil,"rgb(98, 157, 57)",12034px,990px,103%,20211201
noise punk,"rgb(203, 74, 118)",10411px,307px,100%,20211201
lagu bali,"rgb(138, 153, 102)",7917px,891px,100%,20211201
karelian folk,"rgb(124, 144, 32)",13228px,598px,100%,20211201
detroit house,"rgb(175, 136, 166)",1035px,1270px,100%,20211201
brazilian bass,"rgb(186, 127, 123)",1150px,1270px,101%,20211201
british dance band,"rgb(60, 145, 91)",18780px,829px,100%,20211201
austrian dnb,"rgb(215, 132, 140)",1794px,963px,100%,20211201
new hampshire indie,"rgb(163, 128, 47)",9138px,516px,100%,20211201
deep soundtrack,"rgb(53, 162, 194)",15423px,225px,100%,20211201
merida indie,"rgb(169, 129, 56)",5926px,510px,100%,20211201
cyberpunk,"rgb(187, 118, 134)",3027px,458px,102%,20211201
bal-musette,"rgb(127, 140, 129)",13954px,1033px,100%,20211201
dubsteppe,"rgb(194, 134, 136)",1072px,1168px,100%,20211201
ukrainian post-punk,"rgb(178, 127, 111)",4375px,532px,100%,20211201
balkan brass,"rgb(160, 132, 78)",9033px,865px,101%,20211201
italian lounge,"rgb(148, 144, 90)",7149px,881px,101%,20211201
beats,"rgb(138, 153, 179)",1397px,1191px,100%,20211201
deep classic garage rock,"rgb(163, 119, 40)",9848px,686px,100%,20211201
vietnamese traditional,"rgb(69, 155, 73)",17312px,787px,100%,20211201
ocean,"rgb(197, 0, 190)",13890px,0px,101%,20211201
georgian polyphony,"rgb(49, 165, 38)",20181px,191px,100%,20211201
cuatro puertorriqueno,"rgb(137, 144, 56)",12638px,992px,100%,20211201
flamenco,"rgb(112, 141, 50)",16322px,898px,102%,20211201
rai,"rgb(190, 120, 8)",7458px,831px,102%,20211201
guitarra portuguesa,"rgb(103, 163, 139)",16481px,844px,100%,20211201
central american metal,"rgb(222, 83, 70)",7677px,282px,100%,20211201
anime rock,"rgb(211, 109, 18)",3344px,410px,106%,20211201
forro instrumental,"rgb(177, 131, 55)",9636px,873px,100%,20211201
indonesian punk,"rgb(217, 94, 35)",5302px,326px,100%,20211201
swedish country,"rgb(158, 138, 5)",8539px,604px,101%,20211201
black thrash,"rgb(229, 55, 107)",8880px,155px,100%,20211201
vaqueiro,"rgb(189, 141, 1)",9851px,1003px,100%,20211201
rap antillais,"rgb(172, 143, 7)",9215px,1035px,101%,20211201
russian hardcore,"rgb(225, 83, 51)",7936px,286px,100%,20211201
alternative emo,"rgb(196, 109, 20)",6516px,330px,104%,20211201
cosmic black metal,"rgb(174, 77, 186)",9920px,61px,100%,20211201
mega funk,"rgb(163, 135, 10)",2683px,1269px,100%,20211201
chill drill,"rgb(132, 146, 3)",8654px,1171px,103%,20211201
drill dominicano,"rgb(163, 145, 11)",7658px,1178px,100%,20211201
ars subtilior,"rgb(23, 177, 77)",20128px,209px,100%,20211201
musica tradicional dominicana,"rgb(153, 128, 18)",12491px,969px,100%,20211201
comedienne,"rgb(141, 92, 5)",17908px,1114px,100%,20211201
new orleans americana,"rgb(122, 145, 13)",13364px,759px,100%,20211201
piedmont blues,"rgb(73, 152, 41)",18172px,1087px,100%,20211201
k-pop reality show,"rgb(205, 122, 15)",3449px,722px,101%,20211201
operatic pop,"rgb(86, 156, 37)",17471px,294px,103%,20211201
tajik pop,"rgb(176, 135, 10)",6830px,869px,100%,20211201
son cubano clasico,"rgb(123, 138, 25)",15594px,1063px,100%,20211201
musica criolla,"rgb(142, 139, 9)",13705px,1129px,101%,20211201
j-metal,"rgb(219, 90, 41)",4850px,262px,102%,20211201
rap maroc,"rgb(156, 141, 2)",9649px,1063px,102%,20211201
saxony metal,"rgb(219, 87, 84)",6490px,209px,100%,20211201
russian post-rock,"rgb(157, 139, 187)",7911px,245px,100%,20211201
rap anime,"rgb(192, 128, 2)",8963px,1005px,101%,20211201
soca,"rgb(195, 130, 5)",6805px,1091px,102%,20211201
autonomous black metal,"rgb(181, 80, 168)",9945px,82px,100%,20211201
folclore santiagueno,"rgb(133, 141, 8)",13181px,967px,101%,20211201
swahili gospel,"rgb(166, 135, 4)",8371px,764px,100%,20211201
indonesian folk pop,"rgb(82, 166, 8)",14474px,631px,102%,20211201
rock cearense,"rgb(190, 114, 39)",6577px,386px,100%,20211201
mande pop,"rgb(150, 141, 43)",11946px,955px,101%,20211201
delaware indie,"rgb(189, 110, 44)",8198px,380px,100%,20211201
arkansas metal,"rgb(205, 90, 88)",8957px,207px,100%,20211201
rap toscana,"rgb(162, 145, 3)",6854px,1005px,100%,20211201
griot,"rgb(155, 138, 44)",11699px,1007px,100%,20211201
icelandic metal,"rgb(201, 93, 99)",8514px,179px,100%,20211201
italian doom metal,"rgb(181, 111, 120)",9077px,136px,100%,20211201
rap malien,"rgb(182, 139, 2)",6370px,1171px,100%,20211201
atmospheric black metal,"rgb(190, 78, 175)",9685px,61px,101%,20211201
funk viral,"rgb(177, 136, 6)",6305px,1303px,104%,20211201
jazz saxophone,"rgb(88, 143, 94)",16983px,875px,103%,20211201
folklore nuevo argentino,"rgb(127, 148, 21)",13071px,902px,100%,20211201
fado,"rgb(84, 159, 18)",16665px,735px,101%,20211201
italian electronica,"rgb(150, 147, 169)",3700px,891px,100%,20211201
nursery,"rgb(58, 169, 115)",13107px,943px,102%,20211201
deathgrind,"rgb(234, 43, 134)",10289px,138px,101%,20211201
swedish grindcore,"rgb(235, 34, 126)",9611px,91px,100%,20211201
atmosphere,"rgb(45, 170, 211)",17961px,31px,101%,20211201
christian deathcore,"rgb(230, 74, 84)",5923px,207px,100%,20211201
technical grindcore,"rgb(230, 37, 132)",10399px,140px,100%,20211201
edm,"rgb(202, 128, 70)",2286px,791px,125%,20211201
german ska,"rgb(202, 114, 15)",5578px,750px,101%,20211201
turkish punk,"rgb(195, 107, 22)",7175px,503px,101%,20211201
world devotional,"rgb(75, 165, 67)",14262px,444px,101%,20211201
bristol indie,"rgb(150, 125, 91)",11201px,430px,101%,20211201
stateside dnb,"rgb(216, 128, 157)",1586px,1016px,100%,20211201
phonk,"rgb(156, 145, 91)",3035px,1050px,103%,20211201
lexington ky indie,"rgb(148, 130, 33)",10547px,646px,100%,20211201
thai instrumental,"rgb(84, 166, 96)",15409px,712px,100%,20211201
modern uplift,"rgb(175, 123, 18)",5874px,450px,101%,20211201
moroccan traditional,"rgb(120, 133, 85)",14449px,934px,100%,20211201
shanghai indie,"rgb(158, 121, 85)",11164px,434px,100%,20211201
chihuahua indie,"rgb(160, 132, 34)",7762px,596px,102%,20211201
japanese celtic,"rgb(154, 129, 102)",9563px,358px,100%,20211201
north east england indie,"rgb(171, 117, 37)",8391px,477px,102%,20211201
nz jazz,"rgb(104, 144, 65)",13894px,822px,100%,20211201
slovak indie,"rgb(148, 138, 65)",8786px,576px,100%,20211201
electro-industrial,"rgb(207, 108, 104)",1639px,643px,101%,20211201
rock piauiense,"rgb(185, 119, 21)",6354px,662px,101%,20211201
estonian folk,"rgb(109, 157, 51)",13683px,625px,100%,20211201
indonesian emo rap,"rgb(148, 152, 18)",4612px,889px,100%,20211201
japanese bedroom pop,"rgb(133, 143, 41)",9177px,879px,100%,20211201
chinese manyao,"rgb(168, 146, 24)",4159px,881px,100%,20211201
turkish reggae,"rgb(176, 132, 30)",4096px,957px,100%,20211201
post-minimalism,"rgb(50, 163, 180)",18119px,388px,102%,20211201
bangladeshi indie,"rgb(141, 139, 39)",8613px,646px,100%,20211201
chillstep,"rgb(158, 151, 146)",4983px,557px,103%,20211201
indian rock,"rgb(163, 131, 59)",6577px,677px,101%,20211201
musica nublensina,"rgb(99, 152, 24)",15118px,1046px,100%,20211201
irish experimental,"rgb(93, 136, 124)",13762px,366px,100%,20211201
strut,"rgb(186, 125, 36)",2336px,978px,101%,20211201
russian ska,"rgb(196, 107, 28)",6209px,650px,101%,20211201
trad jazz catala,"rgb(96, 137, 92)",18014px,833px,100%,20211201
dc indie,"rgb(158, 130, 60)",8664px,525px,100%,20211201
slovenian indie,"rgb(156, 121, 83)",7890px,552px,100%,20211201
nz children's music,"rgb(110, 150, 20)",11554px,1048px,100%,20211201
neo r&b,"rgb(133, 141, 51)",8458px,920px,102%,20211201
dream pop,"rgb(155, 126, 98)",9321px,374px,107%,20211201
austrian techno,"rgb(191, 142, 207)",580px,1233px,100%,20211201
musica eletronica brasileira,"rgb(158, 147, 103)",3277px,1059px,100%,20211201
experimental electronic,"rgb(149, 137, 150)",7310px,730px,100%,20211201
montana indie,"rgb(132, 136, 40)",10645px,698px,100%,20211201
easy listening,"rgb(78, 147, 53)",17062px,536px,107%,20211201
traditional british folk,"rgb(71, 159, 19)",16505px,869px,100%,20211201
brass band,"rgb(128, 131, 129)",13425px,764px,101%,20211201
canadian indigenous,"rgb(124, 141, 38)",10559px,737px,100%,20211201
magyar musicalek,"rgb(130, 141, 16)",10822px,706px,100%,20211201
greek guitar,"rgb(103, 151, 73)",14842px,593px,100%,20211201
liquid funk,"rgb(214, 137, 157)",1385px,996px,102%,20211201
russian indie,"rgb(173, 132, 41)",5440px,593px,102%,20211201
concert band,"rgb(65, 141, 191)",18699px,392px,100%,20211201
dessin anime,"rgb(157, 129, 44)",8788px,725px,100%,20211201
world meditation,"rgb(79, 105, 189)",16031px,180px,101%,20211201
liechtenstein,"rgb(86, 152, 118)",14063px,227px,100%,20211201
nintendocore,"rgb(206, 100, 77)",6004px,370px,101%,20211201
rock progressif francais,"rgb(130, 131, 93)",13400px,510px,100%,20211201
slovenian pop,"rgb(157, 134, 15)",8800px,732px,100%,20211201
polish synthpop,"rgb(163, 136, 56)",4928px,598px,100%,20211201
new romantic,"rgb(180, 119, 35)",3952px,698px,110%,20211201
waiata maori,"rgb(117, 145, 18)",10944px,771px,100%,20211201
electro-pop francais,"rgb(148, 148, 52)",5033px,877px,102%,20211201
nerdcore,"rgb(183, 120, 33)",5062px,1030px,101%,20211201
medimeisterschaften,"rgb(175, 136, 34)",3212px,1037px,100%,20211201
jumptek,"rgb(206, 115, 155)",883px,1180px,100%,20211201
kwaito,"rgb(184, 131, 29)",2575px,1125px,100%,20211201
svensk lovsang,"rgb(108, 145, 9)",12625px,609px,100%,20211201
sound effects,"rgb(139, 0, 155)",14419px,187px,100%,20211201
experimental vocal,"rgb(94, 138, 48)",14222px,503px,101%,20211201
lo star,"rgb(161, 130, 39)",9077px,596px,100%,20211201
musiikkia lapsille,"rgb(117, 143, 8)",12466px,891px,100%,20211201
thai traditional,"rgb(82, 163, 108)",17336px,807px,100%,20211201
burmese traditional,"rgb(74, 159, 58)",18490px,896px,100%,20211201
icelandic indie,"rgb(115, 148, 69)",12204px,525px,102%,20211201
marching band,"rgb(98, 126, 169)",15820px,596px,100%,20211201
argentine jazz,"rgb(84, 154, 151)",16267px,863px,100%,20211201
christelijk,"rgb(99, 149, 64)",12765px,400px,101%,20211201
new french touch,"rgb(169, 143, 78)",2774px,957px,108%,20211201
hokkaido indie,"rgb(196, 115, 21)",4930px,482px,101%,20211201
dark electro-industrial,"rgb(207, 106, 116)",1797px,555px,100%,20211201
bmore,"rgb(186, 122, 65)",2336px,1150px,100%,20211201
uk noise rock,"rgb(199, 84, 129)",9673px,249px,100%,20211201
outer hip hop,"rgb(171, 122, 39)",7123px,1050px,100%,20211201
deep sunset lounge,"rgb(138, 163, 163)",7137px,750px,100%,20211201
parody,"rgb(145, 119, 7)",11264px,937px,102%,20211201
normal indie,"rgb(150, 128, 52)",9908px,541px,100%,20211201
belgian modern jazz,"rgb(109, 145, 131)",14126px,727px,100%,20211201
mongolian folk,"rgb(94, 157, 76)",15582px,384px,100%,20211201
tekno,"rgb(226, 114, 140)",1269px,953px,100%,20211201
macedonian indie,"rgb(170, 127, 69)",7518px,596px,100%,20211201
deep psytrance,"rgb(201, 135, 182)",1084px,1087px,100%,20211201
swiss rock,"rgb(162, 130, 29)",7406px,550px,101%,20211201
hyperpop francais,"rgb(135, 154, 42)",5453px,854px,101%,20211201
ska argentino,"rgb(181, 127, 15)",6155px,829px,105%,20211201
japanese math rock,"rgb(186, 117, 105)",7456px,479px,101%,20211201
turkce trap metal,"rgb(166, 136, 30)",4453px,869px,100%,20211201
trikiti,"rgb(156, 143, 65)",11821px,1024px,100%,20211201
portuguese pop,"rgb(147, 144, 16)",7891px,877px,102%,20211201
uk dnb,"rgb(219, 130, 145)",1401px,1072px,102%,20211201
dallas indie,"rgb(160, 130, 41)",7915px,484px,100%,20211201
musica para criancas,"rgb(114, 149, 26)",11971px,1013px,101%,20211201
psychedelic soul,"rgb(157, 118, 48)",10119px,829px,102%,20211201
horrorcore,"rgb(183, 119, 15)",5404px,986px,101%,20211201
turkish instrumental,"rgb(116, 153, 127)",13977px,564px,101%,20211201
inuit pop,"rgb(141, 140, 25)",9140px,759px,100%,20211201
dark hardcore,"rgb(237, 89, 66)",1916px,486px,100%,20211201
boy band,"rgb(172, 130, 4)",3291px,717px,110%,20211201
lithuanian edm,"rgb(183, 142, 94)",1846px,1101px,101%,20211201
raw techno,"rgb(205, 131, 206)",370px,1217px,101%,20211201
welsh folk,"rgb(79, 155, 40)",14818px,831px,100%,20211201
full on,"rgb(227, 122, 186)",674px,1022px,100%,20211201
uk post-hardcore,"rgb(210, 100, 26)",6307px,258px,101%,20211201
black noise,"rgb(183, 28, 168)",11221px,41px,100%,20211201
huayno peruano,"rgb(171, 136, 14)",12217px,885px,100%,20211201
salsa puertorriquena,"rgb(171, 136, 7)",12253px,1041px,104%,20211201
musica otavalena,"rgb(174, 136, 28)",7653px,800px,100%,20211201
baltic black metal,"rgb(210, 74, 120)",8157px,118px,100%,20211201
norwegian hardcore,"rgb(223, 76, 81)",7542px,182px,100%,20211201
rap nortista,"rgb(140, 145, 6)",10721px,1033px,100%,20211201
rap criolo,"rgb(162, 140, 7)",10610px,1065px,101%,20211201
glam punk,"rgb(215, 83, 24)",7961px,284px,101%,20211201
polish metal,"rgb(220, 78, 72)",7161px,204px,101%,20211201
new york drill,"rgb(158, 139, 3)",6628px,1137px,103%,20211201
danish black metal,"rgb(189, 78, 163)",10325px,58px,100%,20211201
italian opera,"rgb(45, 151, 45)",20034px,335px,101%,20211201
punjabi folk,"rgb(144, 126, 24)",14571px,951px,100%,20211201
cyber metal,"rgb(230, 87, 79)",2643px,234px,100%,20211201
black speed metal,"rgb(232, 55, 104)",8920px,112px,100%,20211201
kikuyu gospel,"rgb(184, 131, 3)",7335px,994px,100%,20211201
russian screamo,"rgb(207, 103, 68)",8920px,238px,100%,20211201
forro tradicional,"rgb(176, 128, 17)",9972px,904px,101%,20211201
reiki,"rgb(40, 153, 208)",17762px,96px,100%,20211201
dissonant death metal,"rgb(221, 58, 161)",10791px,108px,100%,20211201
welsh metal,"rgb(218, 90, 58)",6867px,249px,102%,20211201
kikuyu pop,"rgb(175, 131, 11)",10231px,1166px,100%,20211201
funk capixaba,"rgb(194, 131, 6)",6886px,1284px,100%,20211201
contemporary post-bop,"rgb(90, 146, 87)",16715px,835px,102%,20211201
belgian singer-songwriter,"rgb(108, 146, 3)",15688px,747px,101%,20211201
tanzanian pop,"rgb(174, 140, 4)",9699px,1026px,101%,20211201
modern country rock,"rgb(174, 132, 2)",5477px,548px,110%,20211201
guinean pop,"rgb(181, 135, 14)",9013px,1009px,100%,20211201
heavy psych,"rgb(182, 116, 130)",10620px,207px,100%,20211201
flamenco urbano,"rgb(187, 134, 2)",6615px,1028px,104%,20211201
brazilian hardcore,"rgb(233, 72, 32)",8603px,303px,100%,20211201
kannada bhava geethe,"rgb(140, 143, 6)",13844px,941px,100%,20211201
skinhead oi,"rgb(227, 76, 22)",9433px,333px,100%,20211201
gaian doom,"rgb(162, 120, 105)",10645px,180px,101%,20211201
trio cubano,"rgb(117, 140, 34)",15899px,1141px,100%,20211201
swedish emo,"rgb(188, 112, 62)",8856px,200px,100%,20211201
koligeet,"rgb(176, 116, 5)",10586px,990px,100%,20211201
huapango,"rgb(175, 137, 40)",9636px,1123px,101%,20211201
sound art,"rgb(85, 124, 175)",13917px,349px,100%,20211201
dub metal,"rgb(163, 112, 161)",7714px,412px,100%,20211201
bajki,"rgb(68, 136, 72)",15661px,827px,100%,20211201
drone psych,"rgb(118, 132, 144)",13374px,396px,100%,20211201
progressive metalcore,"rgb(228, 88, 62)",4005px,200px,102%,20211201
new wave of thrash metal,"rgb(241, 68, 58)",6787px,260px,100%,20211201
australian post-hardcore,"rgb(231, 84, 32)",3476px,196px,101%,20211201
finnish death metal,"rgb(225, 87, 101)",5552px,138px,101%,20211201
german post-hardcore,"rgb(227, 92, 17)",3053px,214px,101%,20211201
lesen,"rgb(65, 128, 0)",14763px,1355px,101%,20211201
symphonic deathcore,"rgb(229, 76, 97)",5278px,161px,101%,20211201
adult standards,"rgb(86, 143, 39)",16651px,717px,115%,20211201
vintage swedish pop,"rgb(92, 147, 23)",16216px,811px,100%,20211201
deep adult standards,"rgb(88, 143, 10)",16613px,631px,101%,20211201
bisrock,"rgb(165, 129, 13)",10675px,569px,100%,20211201
hard trance,"rgb(226, 106, 159)",1044px,848px,100%,20211201
chattanooga indie,"rgb(141, 138, 31)",9824px,591px,100%,20211201
bouncy house,"rgb(225, 107, 96)",1401px,928px,101%,20211201
musica timor-leste,"rgb(107, 148, 14)",14287px,742px,100%,20211201
russian dnb,"rgb(210, 133, 156)",1811px,986px,100%,20211201
rap guarulhense,"rgb(147, 146, 18)",6756px,967px,100%,20211201
indie napoletano,"rgb(137, 140, 41)",10045px,803px,100%,20211201
lithuanian pop,"rgb(161, 136, 22)",5485px,814px,101%,20211201
korean dream pop,"rgb(134, 147, 97)",11388px,454px,101%,20211201
dansk lovsang,"rgb(116, 152, 29)",10881px,566px,100%,20211201
chicago indie,"rgb(154, 128, 58)",10534px,525px,103%,20211201
hip house,"rgb(197, 119, 60)",1520px,1100px,106%,20211201
caracas indie,"rgb(176, 129, 40)",5664px,586px,100%,20211201
korean indie rock,"rgb(170, 131, 49)",6405px,484px,101%,20211201
double drumming,"rgb(165, 112, 78)",12105px,527px,104%,20211201
native american contemporary,"rgb(134, 136, 30)",10993px,740px,101%,20211201
nashville singer-songwriter,"rgb(124, 128, 30)",13056px,536px,102%,20211201
sacramento indie,"rgb(182, 116, 50)",8248px,406px,103%,20211201
danish modern jazz,"rgb(93, 152, 145)",14336px,780px,100%,20211201
ska revival,"rgb(160, 131, 44)",10745px,1063px,102%,20211201
bemani,"rgb(52, 154, 198)",15608px,145px,100%,20211201
popping,"rgb(166, 123, 52)",3238px,1154px,101%,20211201
chicago house,"rgb(186, 129, 121)",829px,1252px,101%,20211201
bedroom soul,"rgb(119, 152, 14)",9164px,963px,104%,20211201
jazz house,"rgb(170, 136, 177)",1286px,1286px,101%,20211201
german rock,"rgb(177, 114, 13)",7665px,653px,107%,20211201
free folk,"rgb(110, 130, 142)",15820px,343px,100%,20211201
barnalog,"rgb(110, 137, 8)",12850px,1020px,100%,20211201
musica puntana,"rgb(146, 140, 31)",8935px,701px,100%,20211201
barnasogur,"rgb(82, 136, 9)",15000px,1114px,100%,20211201
irish banjo,"rgb(119, 156, 98)",15303px,885px,100%,20211201
russian alt pop,"rgb(161, 138, 24)",5990px,818px,106%,20211201
deep orgcore,"rgb(209, 94, 48)",8808px,358px,100%,20211201
turkish black metal,"rgb(188, 92, 153)",9052px,204px,100%,20211201
uppsala indie,"rgb(169, 128, 37)",6843px,510px,100%,20211201
happy hardcore,"rgb(228, 101, 81)",1837px,670px,102%,20211201
greek swing,"rgb(126, 147, 42)",11760px,827px,100%,20211201
cartoni animati,"rgb(181, 127, 23)",4797px,833px,100%,20211201
brazilian rock,"rgb(188, 116, 16)",7002px,593px,107%,20211201
electronic trap,"rgb(206, 128, 64)",2868px,837px,107%,20211201
puerto rican pop,"rgb(176, 135, 5)",6193px,910px,109%,20211201
deep dnb,"rgb(210, 132, 161)",1638px,1096px,100%,20211201
instrumental grime,"rgb(181, 135, 90)",3079px,1056px,102%,20211201
lo-fi chill,"rgb(93, 160, 81)",10082px,959px,104%,20211201
nz reggae,"rgb(155, 140, 52)",4018px,1059px,102%,20211201
dark techno,"rgb(198, 135, 211)",278px,1233px,101%,20211201
canto a tenore,"rgb(77, 131, 6)",19069px,550px,100%,20211201
ukg revival,"rgb(196, 125, 110)",1982px,1258px,101%,20211201
rock campineiro,"rgb(206, 100, 43)",7812px,444px,100%,20211201
buffalo ny indie,"rgb(148, 130, 43)",11636px,484px,100%,20211201
breton folk,"rgb(123, 150, 74)",13732px,583px,100%,20211201
vintage dutch pop,"rgb(110, 140, 23)",14299px,706px,100%,20211201
austrian jazz,"rgb(89, 152, 121)",15515px,844px,100%,20211201
early music ensemble,"rgb(36, 164, 60)",18890px,330px,100%,20211201
